Country,Time,HUF-USD Spot Exchange Rate
HU,1980-10,0.031018043195726954
HU,1980-11,0.030662619200932145
HU,1980-12,0.031043753065570612
HU,1981-01,0.030718757487697135
HU,1981-02,0.030307530512106343
HU,1981-03,0.029792495270441376
HU,1981-04,0.029792495270441376
HU,1981-05,0.02936943816264795
HU,1981-06,0.028794379337153387
HU,1981-07,0.028511229147599782
HU,1981-08,0.02808389220278817
HU,1981-09,0.0278136264518713
HU,1981-10,0.028777309666873863
HU,1981-11,0.02898584331412538
HU,1981-12,0.029044691066143477
HU,1982-01,0.029044691066143477
HU,1982-02,0.028932338832406534
HU,1982-03,0.02886002886002886
HU,1982-04,0.028623359523707297
HU,1982-05,0.028902318833039974
HU,1982-06,0.02852554319765634
HU,1982-07,0.02679822810115795
HU,1982-08,0.026158973312615425
HU,1982-09,0.026072288025780276
HU,1982-10,0.025913449080072554
HU,1982-11,0.025665111360918196
HU,1982-12,0.025075602942872765
HU,1983-01,0.02533114134523559
HU,1983-02,0.025074785547896602
HU,1983-03,0.02488794204096057
HU,1983-04,0.02418871064496778
HU,1983-05,0.023932720336589778
HU,1983-06,0.02353040834670645
HU,1983-07,0.02296147982145153
HU,1983-08,0.02242725719130002
HU,1983-09,0.02238082768776955
HU,1983-10,0.0225377507324769
HU,1983-11,0.022399326228267055
HU,1983-12,0.02219401116802642
HU,1984-01,0.022078271889502666
HU,1984-02,0.021679182781525867
HU,1984-03,0.021914542051814746
HU,1984-04,0.02187877408853027
HU,1984-05,0.021536453678318607
HU,1984-06,0.021412817712682813
HU,1984-07,0.02030040539909582
HU,1984-08,0.0201712946340322
HU,1984-09,0.019973195971006906
HU,1984-10,0.019731221303405017
HU,1984-11,0.01992682868506843
HU,1984-12,0.019667037062531346
HU,1985-01,0.01948622616103807
HU,1985-02,0.019244203164901653
HU,1985-03,0.019166157166321994
HU,1985-04,0.019650573501987657
HU,1985-05,0.0195780154548854
HU,1985-06,0.01967442757252978
HU,1985-07,0.01999892005831685
HU,1985-08,0.020292660753385323
HU,1985-09,0.020159095582335793
HU,1985-10,0.020641666855881945
HU,1985-11,0.02076890645476844
HU,1985-12,0.020964492439155803
HU,1986-01,0.021209672459028217
HU,1986-02,0.021788960840879577
HU,1986-03,0.021737523748244697
HU,1986-04,0.021622883930521346
HU,1986-05,0.022006509525517647
HU,1986-06,0.021677678927561866
HU,1986-07,0.022211017997587883
HU,1986-08,0.022858083303998796
HU,1986-09,0.02252785005463004
HU,1986-10,0.021504590154768535
HU,1986-11,0.02130510832582328
HU,1986-12,0.021495530004535558
HU,1987-01,0.02226541713145725
HU,1987-02,0.02253907148041129
HU,1987-03,0.02142805103304634
HU,1987-04,0.021055867533326174
HU,1987-05,0.02124057714896229
HU,1987-06,0.020998213052069267
HU,1987-07,0.020801048372837992
HU,1987-08,0.020709464846718893
HU,1987-09,0.021045143938261967
HU,1987-10,0.02105910448264098
HU,1987-11,0.021223717079361847
HU,1987-12,0.021266595919790906
HU,1988-01,0.02119295122442276
HU,1988-02,0.020805635830633804
HU,1988-03,0.020926499854560826
HU,1988-04,0.021016748246677777
HU,1988-05,0.020858145835984054
HU,1988-06,0.020432598985725785
HU,1988-07,0.01933230098846055
HU,1988-08,0.018414171546422126
HU,1988-09,0.01849348382097568
HU,1988-10,0.01873525769410195
HU,1988-11,0.01924598095802644
HU,1988-12,0.01922441038733342
HU,1989-01,0.018764894635116623
HU,1989-02,0.018610641192421003
HU,1989-03,0.01818605057176943
HU,1989-04,0.01697683341312445
HU,1989-05,0.016216601908369713
HU,1989-06,0.016018453258153393
HU,1989-07,0.016458846300709706
HU,1989-08,0.016506716582977612
HU,1989-09,0.01637722648394049
HU,1989-10,0.016767776358106046
HU,1989-11,0.0169144921677444
HU,1989-12,0.015966865560588666
HU,1990-01,0.016036357630018778
HU,1990-02,0.015638952878271082
HU,1990-03,0.015225821775665789
HU,1990-04,0.01533429530479212
HU,1990-05,0.015487500038718748
HU,1990-06,0.015379126219564708
HU,1990-07,0.015621826816427912
HU,1990-08,0.01603101038649163
HU,1990-09,0.016037514954982696
HU,1990-10,0.01629367723854758
HU,1990-11,0.01649587932934353
HU,1990-12,0.016407967709119547
HU,1991-01,0.014461791471441903
HU,1991-02,0.014377111496371404
HU,1991-03,0.013768505516238826
HU,1991-04,0.013301731658247778
HU,1991-05,0.013230176329843617
HU,1991-06,0.012991821774778593
HU,1991-07,0.012938429938516703
HU,1991-08,0.013114050541705483
HU,1991-09,0.013252806757654024
HU,1991-10,0.013296719237878256
HU,1991-11,0.012958083740589146
HU,1991-12,0.013022991501696793
HU,1992-01,0.01300159566213134
HU,1992-02,0.012853057395840863
HU,1992-03,0.01255413986562407
HU,1992-04,0.012499716017460364
HU,1992-05,0.012618675605219603
HU,1992-06,0.012740771643176076
HU,1992-07,0.012909744171809831
HU,1992-08,0.013054586906402049
HU,1992-09,0.012940871972555825
HU,1992-10,0.012681796514523405
HU,1992-11,0.012103606791903327
HU,1992-12,0.012054823210665323
HU,1993-01,0.011933784601891895
HU,1993-02,0.011672288877290014
HU,1993-03,0.011485585534047691
HU,1993-04,0.01141374837866971
HU,1993-05,0.011397495699654066
HU,1993-06,0.01107302666661904
HU,1993-07,0.010578703100518502
HU,1993-08,0.010500491578742492
HU,1993-09,0.010694823221045174
HU,1993-10,0.010226542281183679
HU,1993-11,0.01003224007479958
HU,1993-12,0.010001434963665139
HU,1994-01,0.00980735551709548
HU,1994-02,0.009708784896542292
HU,1994-03,0.009700217196431521
HU,1994-04,0.009685229988098657
HU,1994-05,0.009747583969511817
HU,1994-06,0.009734642489654714
HU,1994-07,0.009907903656904474
HU,1994-08,0.00930025675667667
HU,1994-09,0.009243425555665548
HU,1994-10,0.009297054165685634
HU,1994-11,0.00917134688304668
HU,1994-12,0.008960734066144786
HU,1995-01,0.008968061521702998
HU,1995-02,0.00894082517872986
HU,1995-03,0.008594018594637265
HU,1995-04,0.008317027632859407
HU,1995-05,0.008072683580236054
HU,1995-06,0.00796649519492372
HU,1995-07,0.007912912722011176
HU,1995-08,0.007659160701944023
HU,1995-09,0.007480630510552315
HU,1995-10,0.0074654134586795646
HU,1995-11,0.007366753766163846
HU,1995-12,0.0071951708527456144
HU,1996-01,0.007046223143107484
HU,1996-02,0.0069251620159988805
HU,1996-03,0.006847228072771581
HU,1996-04,0.006722732061731355
HU,1996-05,0.006582019782053036
HU,1996-06,0.006544888132271896
HU,1996-07,0.006528026597895128
HU,1996-08,0.006499779893817217
HU,1996-09,0.006390515258115944
HU,1996-10,0.006285011613608413
HU,1996-11,0.006279190761815363
HU,1996-12,0.006112843083318051
HU,1997-01,0.006028454304316373
HU,1997-02,0.005781516491775792
HU,1997-03,0.005664530329513817
HU,1997-04,0.00557169578541013
HU,1997-05,0.0055131654390684955
HU,1997-06,0.00540669967328087
HU,1997-07,0.005222809599069872
HU,1997-08,0.005057120172346656
HU,1997-09,0.005104930633716355
HU,1997-10,0.005102753934112358
HU,1997-11,0.005103479767388772
HU,1997-12,0.0049670189938806324
HU,1998-01,0.004856580551013764
HU,1998-02,0.004813419814442666
HU,1998-03,0.004754608187867531
HU,1998-04,0.004724971236737596
HU,1998-05,0.0047525467710009105
HU,1998-06,0.0046359025364708616
HU,1998-07,0.004590112896820256
HU,1998-08,0.0045348731747135535
HU,1998-09,0.0045332223380712446
HU,1998-10,0.004634955146274974
HU,1998-11,0.004596332564359597
HU,1998-12,0.0046060276152292065
HU,1999-01,0.0046308623823471525
HU,1999-02,0.004487524681385748
HU,1999-03,0.004294971148998146
HU,1999-04,0.004242672374475234
HU,1999-05,0.004251149834812467
HU,1999-06,0.0041671007396603815
HU,1999-07,0.0041308968552608814
HU,1999-08,0.004184363035336946
HU,1999-09,0.0041179146131687105
HU,1999-10,0.004156827192775834
HU,1999-11,0.004056795131845842
HU,1999-12,0.003979835500132656
HU,2000-01,0.003982786397191339
HU,2000-02,0.003844273953945596
HU,2000-03,0.0037556600245914036
HU,2000-04,0.0036692602221003214
HU,2000-05,0.0035003934137815117
HU,2000-06,0.0036561916775106037
HU,2000-07,0.0036146071438407103
HU,2000-08,0.003473040148344121
HU,2000-09,0.0033163920970376323
HU,2000-10,0.00325021163309838
HU,2000-11,0.003236869711580191
HU,2000-12,0.003384054672787294
HU,2001-01,0.0035423650761447446
HU,2001-02,0.003467358289066726
HU,2001-03,0.0034176084508136207
HU,2001-04,0.0033427263945018837
HU,2001-05,0.003383313205071442
HU,2001-06,0.003448406097438815
HU,2001-07,0.0034582984228587296
HU,2001-08,0.00358766218572859
HU,2001-09,0.0035684591036744422
HU,2001-10,0.0035523759216870977
HU,2001-11,0.0035352951007237734
HU,2001-12,0.003605032625545261
HU,2002-01,0.0036247345293858838
HU,2002-02,0.003574115540433076
HU,2002-03,0.0035843884521245184
HU,2002-04,0.003653702113666673
HU,2002-05,0.0037619503258993965
HU,2002-06,0.00393030778240244
HU,2002-07,0.004032357035411112
HU,2002-08,0.00398621494395745
HU,2002-09,0.004020177462119401
HU,2002-10,0.0040306186824433324
HU,2002-11,0.004202092642135778
HU,2002-12,0.004304397961980848
HU,2003-01,0.004408640936235015
HU,2003-02,0.004396135796634758
HU,2003-03,0.004394610951370483
HU,2003-04,0.004420164791780103
HU,2003-05,0.00470753376585582
HU,2003-06,0.004474492198403238
HU,2003-07,0.004317683919255557
HU,2003-08,0.004300678892882368
HU,2003-09,0.004391515591876498
HU,2003-10,0.0045814999033901025
HU,2003-11,0.0045105287016217605
HU,2003-12,0.004634912367049736
HU,2004-01,0.004777254807397012
HU,2004-02,0.004810247751810457
HU,2004-03,0.004843053482050171
HU,2004-04,0.0048055919615552665
HU,2004-05,0.004749562361753817
HU,2004-06,0.0048033361352794205
HU,2004-07,0.004907844073332102
HU,2004-08,0.0048982827066129005
HU,2004-09,0.0049334876169460735
HU,2004-10,0.005066393885586341
HU,2004-11,0.005284853609555016
HU,2004-12,0.005447010065127298
HU,2005-01,0.0053315189243533494
HU,2005-02,0.005333020462799516
HU,2005-03,0.00538530700932828
HU,2005-04,0.005221724362576648
HU,2005-05,0.005042251777966733
HU,2005-06,0.004883007577539945
HU,2005-07,0.004888017838937479
HU,2005-08,0.00503269060768646
HU,2005-09,0.004985270790845232
HU,2005-10,0.0047756034884646435
HU,2005-11,0.004700232020544277
HU,2005-12,0.004696910500370417
HU,2006-01,0.004831713611156868
HU,2006-02,0.004741909709297225
HU,2006-03,0.00460713184008845
HU,2006-04,0.004622941346431667
HU,2006-05,0.004864841998392496
HU,2006-06,0.004644505339069997
HU,2006-07,0.0045766091684737
HU,2006-08,0.004668335089033261
HU,2006-09,0.004637624829401658
HU,2006-10,0.004734013022839455
HU,2006-11,0.0049811959851560365
HU,2006-12,0.005197389425539964
HU,2007-01,0.005118789295053689
HU,2007-02,0.005166076442433118
HU,2007-03,0.005309213415899652
HU,2007-04,0.005492393035645631
HU,2007-05,0.005433087978229848
HU,2007-06,0.0053663148749137565
HU,2007-07,0.005550495634030591
HU,2007-08,0.005334508471431386
HU,2007-09,0.00549073438572409
HU,2007-10,0.0056673138903399305
HU,2007-11,0.005772520702358353
HU,2007-12,0.005748861006913006
HU,2008-01,0.005748641883355046
HU,2008-02,0.005619174120545742
HU,2008-03,0.0059743818506245334
HU,2008-04,0.006210571691593162
HU,2008-05,0.006280015620111567
HU,2008-06,0.006410356205179036
HU,2008-07,0.006797600269776056
HU,2008-08,0.00634439170878637
HU,2008-09,0.005961185636469003
HU,2008-10,0.00508096518014562
HU,2008-11,0.0048113401362475305
HU,2008-12,0.005078978109604348
HU,2009-01,0.00468424664432281
HU,2009-02,0.004296815415254984
HU,2009-03,0.004297680815152847
HU,2009-04,0.0045029924431599635
HU,2009-05,0.004853897679836908
HU,2009-06,0.00500588077220718
HU,2009-07,0.005182362842007795
HU,2009-08,0.005295181133017482
HU,2009-09,0.005368092545915494
HU,2009-10,0.005523266761231681
HU,2009-11,0.005510306897854661
HU,2009-12,0.005337281374512395
HU,2010-01,0.005307319045693479
HU,2010-02,0.005049880191592455
HU,2010-03,0.005119301994301984
HU,2010-04,0.005047700772298218
HU,2010-05,0.004547423126894758
HU,2010-06,0.004343293954134816
HU,2010-07,0.004515729105516165
HU,2010-08,0.004592758055593247
HU,2010-09,0.004651684015333644
HU,2010-10,0.005071655243366992
HU,2010-11,0.0049488469186679445
HU,2010-12,0.004767965902824706
HU,2011-01,0.0048556148248857164
HU,2011-02,0.0050465926667961954
HU,2011-03,0.005178407392063986
HU,2011-04,0.00545745137021012
HU,2011-05,0.005363315894430445
HU,2011-06,0.005408647936354961
HU,2011-07,0.005339910747206072
HU,2011-08,0.005271819602917365
HU,2011-09,0.004833465155110293
HU,2011-10,0.004625886903673613
HU,2011-11,0.004395542919479644
HU,2011-12,0.004318365616387804
HU,2012-01,0.004205166237867144
HU,2012-02,0.004560577499413644
HU,2012-03,0.004522143084718238
HU,2012-04,0.004468817231759248
HU,2012-05,0.00435800024632175
HU,2012-06,0.004280106472743867
HU,2012-07,0.0042933698660078245
HU,2012-08,0.004452299419071713
HU,2012-09,0.004538553880577032
HU,2012-10,0.00460616304615575
HU,2012-11,0.004548377159703867
HU,2012-12,0.0045876269516529665
HU,2013-01,0.004535594557286535
HU,2013-02,0.004563074234373182
HU,2013-03,0.0042763499520437846
HU,2013-04,0.004363045008775675
HU,2013-05,0.004438385695716955
HU,2013-06,0.004459617052683686
HU,2013-07,0.00443551342032082
HU,2013-08,0.004447391402788112
HU,2013-09,0.004454342984409799
HU,2013-10,0.004623254972511724
HU,2013-11,0.004536744389019349
HU,2013-12,0.004561126349419594
HU,2014-01,0.0045108741485725135
HU,2014-02,0.004404461719722079
HU,2014-03,0.004435376563470239
HU,2014-04,0.004494685034946176
HU,2014-05,0.004509869439279735
HU,2014-06,0.004443231371752465
HU,2014-07,0.004372407447540618
HU,2014-08,0.00424456796361799
HU,2014-09,0.004121687193917887
HU,2014-10,0.004121952443421714
HU,2014-11,0.004061944656004062
HU,2014-12,0.003964382607736403
HU,2015-01,0.003684326873480215
HU,2015-02,0.0036995451409249235
HU,2015-03,0.003569441041757594
HU,2015-04,0.003599205557173379
HU,2015-05,0.003647220036784814
HU,2015-06,0.003592364592348261
HU,2015-07,0.0035329230022472435
HU,2015-08,0.003574206483610561
HU,2015-09,0.0035887021132561727
HU,2015-10,0.0036121473230704615
HU,2015-11,0.0034381308356131453
HU,2015-12,0.003461717915142761
HU,2016-01,0.003453010285037777
HU,2016-02,0.0035778784884315275
HU,2016-03,0.003568392113543137
HU,2016-04,0.0036397985978109237
HU,2016-05,0.0035965636469155356
HU,2016-06,0.003579628011565457
HU,2016-07,0.0035181183092928598
HU,2016-08,0.003611281643855404
HU,2016-09,0.0036309562123185207
HU,2016-10,0.003592230518564139
HU,2016-11,0.00349633679258777
HU,2016-12,0.0033804444362494266
HU,2017-01,0.003436721367815104
HU,2017-02,0.003449066768759043
HU,2017-03,0.003448306881321269
HU,2017-04,0.0034395524454358
HU,2017-05,0.003562163627211835
HU,2017-06,0.003642577090176964
HU,2017-07,0.0037504085266430814
HU,2017-08,0.003882426617916898
HU,2017-09,0.0038647769747630046
HU,2017-10,0.003793921103686146
HU,2017-11,0.0037634243055626763
HU,2017-12,0.0037797724576980533
HU,2018-01,0.00393952992843758
HU,2018-02,0.003965201392578729
HU,2018-03,0.003949156406339478
HU,2018-04,0.003939304693962919
HU,2018-05,0.0037392597891382656
HU,2018-06,0.003618506073920908
HU,2018-07,0.0035970752508142517
HU,2018-08,0.0035742369004217603
HU,2018-09,0.0035902517484526016
HU,2018-10,0.0035447002108326053
HU,2018-11,0.0035208055603122004
HU,2018-12,0.003529708378855363
HU,2019-01,0.003568497305784534
HU,2019-02,0.0035680898587750033
HU,2019-03,0.003579500710786575
HU,2019-04,0.0035018798727862563
HU,2019-05,0.0034409400049669244
HU,2019-06,0.003498277098528974
HU,2019-07,0.0034492946192503627
HU,2019-08,0.0034045608735484233
HU,2019-09,0.003312125217259647
HU,2019-10,0.0033315709805682493
HU,2019-11,0.0033130501043610746
HU,2019-12,0.0033581582638932323
HU,2020-01,0.00332329601609053
HU,2020-02,0.0032334049532530477
HU,2020-03,0.003203951929070334
HU,2020-04,0.003048869215983277
HU,2020-05,0.0031020851921224717
HU,2020-06,0.0032396533570907913
HU,2020-07,0.003261962538487615
HU,2020-08,0.0033942520765549346
HU,2020-09,0.0032719398438987232
HU,2020-10,0.0032437565059434516
HU,2020-11,0.00328685820180683
HU,2020-12,0.0033870848980192877
HU,2021-01,0.003389272468455562
HU,2021-02,0.0033778534416948718
HU,2021-03,0.0032548812605164546
HU,2021-04,0.0033118813744307685
HU,2021-05,0.0034317594630767227
HU,2021-06,0.0034450737793868765
HU,2021-07,0.0033090120944392052
HU,2021-08,0.003344725671681726
HU,2021-09,0.0033416977039498856
HU,2021-10,0.0032139036532901977
HU,2021-11,0.003131489834756977
HU,2021-12,0.0030765773478298136
HU,2022-01,0.00315657989078234
HU,2022-02,0.003176216490916021
HU,2022-03,0.0029209353597004876
HU,2022-04,0.0028865780991195965
HU,2022-05,0.0027500996911138014
HU,2022-06,0.002664999830409105
HU,2022-07,0.0025200010080004037
HU,2022-08,0.0025172017909343555
HU,2022-09,0.002452073116362014
HU,2022-10,0.0023499264249226483
HU,2022-11,0.0025017796750870474
HU,2022-12,0.0026012045942002578
HU,2023-01,0.0027223713339248317
HU,2023-02,0.002784022494901759
HU,2023-03,0.002778442187866182
HU,2023-04,0.002915124687170682
HU,2023-05,0.002917434078674319
HU,2023-06,0.0029227063729612493
HU,2023-07,0.0029167193296545666
HU,2023-08,0.0028300656329134167
HU,2023-09,0.002764398236577201
HU,2023-10,0.002741433021806856
HU,2023-11,0.002850294746388548
HU,2023-12,0.0028581889153989674
HU,2024-01,0.0028557664132070498
HU,2024-02,0.0027802086215593267
HU,2024-03,0.002749846466905595
HU,2024-04,0.002731992752768314
HU,2024-05,0.0027875442825648794
HU,2024-06,0.002727199588738302
HU,2024-07,0.002760978490777129
HU,2024-08,0.002785004019267165
HU,2024-09,0.0028125175782348667
HU,2024-10,0.002715738887609738
HU,2024-11,0.0025941138321855426
HU,2024-12,0.0025397323814724195
HU,2025-01,0.002515406867060747
HU,2025-02,0.002582017795266645
HU,2025-03,0.0027029775228112
HU,2025-04,0.002759921919299882
HU,2025-05,0.002794030426991351
HU,2025-06,0.0028638797934188013
HU,2025-07,0.002927594230348204
HU,2025-08,0.0029333091218929604
HU,2025-09,0.002995438763700729
